admin_old_district_name,admin_old_block_mandal_name,admin_village_code,admin_village_name,crop,health_category,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct
ADILABAD,BHAINSA,0116012,Sunkli,Maize,Pests,1,1,0,0,0,0,1,1,0.9,129.0,45.0,3.0,22.0,0.1613,0.1613,100.0,100.0
ADILABAD,BHAINSA,0116012,Sunkli,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,134.5,41.5,3.0,24.0,0.6288,1.2576,100.0,100.0
ADILABAD,BHAINSA,0116013,Thimmapur,Maize,Healthy,6,6,0,6,0,0,0,0,0.0,178.5,53.3333,3.6667,23.3333,0.183,1.0978,0.0,100.0
ADILABAD,BHAINSA,0116013,Thimmapur,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,178.0,51.5,3.0,23.0,0.4581,0.9163,100.0,100.0
ADILABAD,BHAINSA,0116014,Wanalpahad,Maize,Healthy,5,5,0,5,0,0,0,0,0.0,140.0,51.0,2.8,21.8,0.4161,2.0805,0.0,100.0
ADILABAD,BHAINSA,0116014,Wanalpahad,Maize,Pests,2,2,0,0,0,0,2,2,0.9,185.0,51.0,3.5,21.0,0.1991,0.3982,100.0,100.0
ADILABAD,BHAINSA,0116015,Ekgaon,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,108.0,47.0,4.0,25.0,0.2764,0.2764,100.0,100.0
ADILABAD,BHAINSA,0116015,Ekgaon,Maize,Healthy,12,12,0,12,0,0,0,0,0.0,168.6667,50.8333,4.0833,21.75,0.4036,4.8432,0.0,100.0
ADILABAD,BHAINSA,0116016,pipri,Maize,Healthy,10,10,0,10,0,0,0,0,0.0,182.3,48.1,3.2,22.7,1.0444,10.4441,0.0,100.0
ADILABAD,BHAINSA,0116017,Babalgaon,Maize,Healthy,4,4,0,4,0,0,0,0,0.0,171.5,51.75,3.5,21.5,0.8012,3.205,0.0,100.0
ADILABAD,BHAINSA,0116017,Babalgaon,Maize,Pests,1,1,0,0,0,0,1,1,0.9,123.0,55.0,5.0,23.0,0.841,0.841,100.0,100.0
ADILABAD,BHAINSA,0116018,BHAINSA,Bengal Gram,Healthy,4,4,0,4,0,0,0,0,0.0,41.0,32.75,2.25,10.75,1.191,4.7641,0.0,100.0
ADILABAD,BHAINSA,0116018,BHAINSA,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,44.0,27.0,3.0,10.0,1.6923,1.6923,100.0,100.0
ADILABAD,BHAINSA,0116018,BHAINSA,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,247.0,46.0,4.0,21.0,3.5195,3.5195,100.0,100.0
ADILABAD,BHAINSA,0116018,BHAINSA,Maize,Healthy,12,12,0,12,0,0,0,0,0.0,174.6667,52.0833,3.3333,21.6667,1.1167,13.4008,0.0,100.0
ADILABAD,BHAINSA,0116019,Pangri,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,39.0,28.0,2.3333,9.6667,0.5763,1.7288,0.0,100.0
ADILABAD,BHAINSA,0116019,Pangri,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,177.5,50.5,2.5,20.0,1.3933,2.7867,0.0,100.0
ADILABAD,BHAINSA,0116020,Manjri,Bengal Gram,Healthy,4,4,0,4,0,0,0,0,0.0,36.25,32.0,2.25,11.25,0.2709,1.0835,0.0,100.0
ADILABAD,BHAINSA,0116020,Manjri,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,46.0,38.0,1.0,11.0,0.0874,0.0874,100.0,100.0
ADILABAD,BHAINSA,0116020,Manjri,Bengal Gram,Stressed,2,2,0,0,2,0,0,2,0.5,40.0,31.0,1.5,9.5,0.4394,0.8788,100.0,100.0
ADILABAD,BHAINSA,0116021,Sirala,Bengal Gram,Healthy,5,5,0,5,0,0,0,0,0.0,37.2,32.8,2.2,10.4,0.3501,1.7503,0.0,100.0
ADILABAD,BHAINSA,0116021,Sirala,Bengal Gram,Pests,2,2,0,0,0,0,2,2,0.9,33.0,27.5,1.5,10.5,0.6138,1.2276,100.0,100.0
ADILABAD,BHAINSA,0116021,Sirala,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,44.0,36.0,2.0,10.0,0.1345,0.1345,100.0,100.0
ADILABAD,BHAINSA,0116022,Dahegaon,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,32.0,23.0,3.0,10.0,2.1368,2.1368,0.0,100.0
ADILABAD,BHAINSA,0116022,Dahegaon,Maize,Healthy,7,7,0,7,0,0,0,0,0.0,177.0,54.4286,3.7143,22.4286,0.7396,5.1775,0.0,100.0
ADILABAD,BHAINSA,0116022,Dahegaon,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,177.0,45.0,3.5,21.0,1.1265,2.2529,100.0,100.0
ADILABAD,BHAINSA,0116023,Elegaon,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,49.0,27.0,3.0,12.0,0.151,0.151,100.0,100.0
ADILABAD,BHAINSA,0116023,Elegaon,Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,38.5,29.0,2.0,10.0,0.6142,1.2284,0.0,100.0
ADILABAD,BHAINSA,0116023,Elegaon,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,35.0,21.0,1.0,10.0,0.8303,0.8303,100.0,100.0
ADILABAD,BHAINSA,0116023,Elegaon,Maize,Healthy,4,4,0,4,0,0,0,0,0.0,178.0,51.25,3.5,23.75,0.6499,2.5996,0.0,100.0
ADILABAD,BHAINSA,0116024,Badgaon,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,39.3333,33.0,2.3333,11.6667,1.1851,3.5554,0.0,100.0
ADILABAD,BHAINSA,0116024,Badgaon,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,46.0,39.0,1.0,10.0,0.8088,0.8088,100.0,100.0
ADILABAD,BHAINSA,0116025,Walegaon,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,36.0,21.0,3.0,12.0,0.6024,0.6024,0.0,100.0
ADILABAD,BHAINSA,0116025,Walegaon,Maize,Healthy,4,4,0,4,0,0,0,0,0.0,188.75,48.75,3.5,24.0,1.2391,4.9565,0.0,100.0
ADILABAD,BHAINSA,0116026,Kumsari,Maize,Healthy,5,5,0,5,0,0,0,0,0.0,157.4,45.4,2.4,21.6,1.7112,8.5561,0.0,100.0
ADILABAD,BHAINSA,0116027,KHATGAON,Maize,Healthy,9,9,0,9,0,0,0,0,0.0,211.7778,50.6667,4.2222,22.3333,1.4274,12.8463,0.0,100.0
ADILABAD,BHAINSA,0116027,KHATGAON,Maize,Pests,2,2,0,0,0,0,2,2,0.9,124.5,49.5,4.5,22.5,3.4239,6.8477,100.0,100.0
ADILABAD,BHAINSA,0116028,Kamol,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,235.0,45.0,4.0,23.0,1.4021,1.4021,100.0,100.0
ADILABAD,BHAINSA,0116028,Kamol,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,199.3333,48.6667,3.3333,23.0,0.6673,2.0018,0.0,100.0
ADILABAD,BHAINSA,0116028,Kamol,Maize,Pests,2,2,0,0,0,0,2,2,0.9,174.0,47.0,2.5,21.5,1.6804,3.3608,100.0,100.0
ADILABAD,BHAINSA,0116029,HASGUL,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,37.0,28.0,2.0,9.3333,0.5961,1.7882,0.0,100.0
ADILABAD,BHAINSA,0116029,HASGUL,Maize,Healthy,5,5,0,5,0,0,0,0,0.0,192.2,51.6,3.2,21.6,1.8737,9.3683,0.0,100.0
ADILABAD,BHAINSA,0116029,HASGUL,Maize,Pests,2,2,0,0,0,0,2,2,0.9,147.5,50.5,4.0,21.5,0.5144,1.0288,100.0,100.0
ADILABAD,BHAINSA,0116029,HASGUL,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,224.0,56.0,2.0,25.0,1.1107,1.1107,100.0,100.0
ADILABAD,BHAINSA,0116030,Mategaon,Maize,Healthy,8,8,0,8,0,0,0,0,0.0,164.75,46.75,3.625,21.5,0.711,5.6884,0.0,100.0
ADILABAD,BHAINSA,0116030,Mategaon,Maize,Pests,1,1,0,0,0,0,1,1,0.9,199.0,55.0,2.0,24.0,0.3296,0.3296,100.0,100.0
ADILABAD,BHAINSA,0116030,Mategaon,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,154.5,56.5,4.0,24.5,0.6162,1.2324,100.0,100.0
ADILABAD,BHAINSA,0116031,HAMPOLI KHURD,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,169.5,48.5,4.0,24.0,0.4689,0.9378,0.0,100.0
ADILABAD,BHAINSA,0116032,Boregaon (Buzurg),Maize,Healthy,2,2,0,2,0,0,0,0,0.0,200.5,50.5,5.0,21.0,0.21,0.4199,0.0,100.0
ADILABAD,BHAINSA,0116033,Watoli,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,214.0,41.0,4.0,25.0,1.3309,1.3309,0.0,100.0
ADILABAD,BHAINSA,0116034,Pendapalle,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,214.0,48.0,2.0,25.0,1.2045,1.2045,0.0,100.0
ADILABAD,BHAINSA,0116034,Pendapalle,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,208.0,56.0,3.0,24.0,0.2064,0.2064,100.0,100.0
ADILABAD,BOATH,0111002,Gollapur,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,31.0,28.0,1.0,12.0,0.4843,0.4843,100.0,100.0
ADILABAD,BOATH,0111003,Chintalabori,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,46.0,24.0,3.0,11.0,0.1489,0.1489,0.0,100.0
ADILABAD,BOATH,0111004,Ghanpur,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,37.0,30.0,1.0,12.0,1.2827,1.2827,100.0,100.0
ADILABAD,BOATH,0111004,Ghanpur,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,100.0,50.0,3.0,14.0,0.533,1.0659,0.0,100.0
ADILABAD,BOATH,0111004,Ghanpur,Red Gram,Healthy,1,1,0,1,0,0,0,0,0.0,72.0,46.0,2.0,9.0,0.9763,0.9763,0.0,100.0
ADILABAD,BOATH,0111005,Pardi (Buzurg),Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,34.5,28.0,3.0,10.5,0.2128,0.4257,0.0,100.0
ADILABAD,BOATH,0111005,Pardi (Buzurg),Bengal Gram,Pests,2,2,0,0,0,0,2,2,0.9,35.5,28.5,1.0,10.5,0.5419,1.0839,100.0,100.0
ADILABAD,BOATH,0111006,Sonala,Bengal Gram,Healthy,7,7,0,7,0,0,0,0,0.0,41.7143,29.8571,2.2857,10.4286,0.2598,1.8189,0.0,100.0
ADILABAD,BOATH,0111006,Sonala,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,39.0,21.0,2.0,12.0,0.2561,0.2561,100.0,100.0
ADILABAD,BOATH,0111006,Sonala,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,104.0,51.0,6.0,13.0,0.2322,0.2322,0.0,100.0
ADILABAD,BOATH,0111006,Sonala,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,86.0,43.0,4.0,19.0,0.615,0.615,100.0,100.0
ADILABAD,BOATH,0111006,Sonala,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,147.0,53.0,2.3333,21.6667,0.5043,1.513,0.0,100.0
ADILABAD,BOATH,0111007,Kowtha (Khurd),Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,49.0,30.0,1.0,12.0,0.3058,0.3058,100.0,100.0
ADILABAD,BOATH,0111007,Kowtha (Khurd),Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,101.5,53.0,5.5,11.5,1.1998,2.3996,0.0,100.0
ADILABAD,BOATH,0111007,Kowtha (Khurd),Cotton,Stressed,2,2,0,0,2,0,0,2,0.5,94.5,54.0,3.5,16.0,0.4638,0.9276,100.0,100.0
ADILABAD,BOATH,0111008,Dera,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,37.0,31.0,3.0,12.0,0.4267,0.4267,100.0,100.0
ADILABAD,BOATH,0111008,Dera,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,49.0,40.0,1.0,12.0,0.3367,0.3367,100.0,100.0
ADILABAD,BOATH,0111009,Sangvi,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,93.3333,48.0,4.0,12.3333,0.3617,1.0851,0.0,100.0
ADILABAD,BOATH,0111011,Demmi,Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,41.0,31.5,2.0,10.0,0.2245,0.4489,0.0,100.0
ADILABAD,BOATH,0111011,Demmi,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,88.0,52.0,6.0,17.0,0.5174,0.5174,100.0,100.0
ADILABAD,BOATH,0111011,Demmi,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,94.0,48.5,4.0,19.0,0.9172,1.8344,0.0,100.0
ADILABAD,BOATH,0111012,Kangutta,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,41.0,21.0,3.0,8.0,0.5104,0.5104,0.0,100.0
ADILABAD,BOATH,0111012,Kangutta,Maize,Healthy,7,7,0,7,0,0,0,0,0.0,192.5714,53.0,4.0,21.8571,0.268,1.8761,0.0,100.0
ADILABAD,BOATH,0111012,Kangutta,Maize,Pests,1,1,0,0,0,0,1,1,0.9,237.0,54.0,3.0,23.0,0.2928,0.2928,100.0,100.0
ADILABAD,BOATH,0111013,Sakhera,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,34.0,26.0,2.0,10.0,0.1915,0.1915,0.0,100.0
ADILABAD,BOATH,0111013,Sakhera,Cotton,Healthy,6,6,0,6,0,0,0,0,0.0,80.1667,52.5,2.5,17.0,0.4666,2.7999,0.0,100.0
ADILABAD,BOATH,0111014,Tewiti,Bengal Gram,Healthy,6,6,0,6,0,0,0,0,0.0,43.8333,34.6667,2.5,10.0,0.2451,1.4708,0.0,100.0
ADILABAD,BOATH,0111014,Tewiti,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,30.0,33.0,1.0,11.0,0.7588,0.7588,100.0,100.0
ADILABAD,BOATH,0111015,Medi,Cotton,Healthy,4,4,0,4,0,0,0,0,0.0,82.25,47.75,4.25,15.5,0.2893,1.1571,0.0,100.0
ADILABAD,BOATH,0111015,Medi,Cotton,Pests,1,1,0,0,0,0,1,1,0.9,89.0,51.0,4.0,11.0,0.4299,0.4299,100.0,100.0
ADILABAD,BOATH,0111015,Medi,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,167.3333,50.6667,4.3333,21.6667,0.1483,0.4448,0.0,100.0
ADILABAD,BOATH,0111016,Karathwada,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,34.0,23.0,2.0,12.0,0.3789,0.3789,0.0,100.0
ADILABAD,BOATH,0111016,Karathwada,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,80.0,56.0,3.0,14.3333,0.5712,1.7136,0.0,100.0
ADILABAD,BOATH,0111016,Karathwada,Cotton,Pests,2,2,0,0,0,0,2,2,0.9,80.5,46.0,4.5,16.5,0.286,0.5719,100.0,100.0
ADILABAD,BOATH,0111017,Pardi (Khurd),Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,35.5,28.0,1.0,11.5,0.3003,0.6006,0.0,100.0
ADILABAD,BOATH,0111017,Pardi (Khurd),Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,41.0,31.0,3.0,10.0,0.1491,0.1491,100.0,100.0
ADILABAD,BOATH,0111018,Nakkalawada,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,103.0,60.0,5.0,18.0,0.5064,0.5064,0.0,100.0
ADILABAD,BOATH,0111019,Babera,Bengal Gram,Healthy,5,5,0,5,0,0,0,0,0.0,41.8,28.8,2.6,9.4,0.3675,1.8373,0.0,100.0
ADILABAD,BOATH,0111019,Babera,Bengal Gram,Pests,3,3,0,0,0,0,3,3,0.9,41.3333,28.6667,2.3333,10.3333,0.5372,1.6115,100.0,100.0
ADILABAD,BOATH,0111019,Babera,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,49.0,33.0,1.0,9.0,0.4935,0.4935,100.0,100.0
ADILABAD,BOATH,0111020,Kantegaon,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,90.0,53.0,3.5,11.5,0.2997,0.5994,0.0,100.0
ADILABAD,BOATH,0111021,Nigini,Bengal Gram,Healthy,8,8,0,8,0,0,0,0,0.0,37.375,30.25,1.75,9.75,0.4654,3.7234,0.0,100.0
ADILABAD,BOATH,0111021,Nigini,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,48.0,24.0,1.0,11.0,0.1388,0.1388,100.0,100.0
ADILABAD,BOATH,0111022,Marlapalle,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,37.3333,27.3333,1.6667,9.6667,0.2672,0.8017,0.0,100.0
ADILABAD,BOATH,0111022,Marlapalle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,87.6667,46.6667,4.0,13.6667,0.4702,1.4107,0.0,100.0
ADILABAD,BOATH,0111023,Suradapur,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,44.0,20.0,2.0,11.0,0.1958,0.1958,0.0,100.0
ADILABAD,BOATH,0111023,Suradapur,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,36.0,35.0,3.0,12.0,0.3726,0.3726,100.0,100.0
ADILABAD,BOATH,0111023,Suradapur,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,186.0,49.6667,3.3333,20.6667,0.2246,0.6738,0.0,100.0
ADILABAD,BOATH,0111025,Keslapur,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,41.0,20.0,1.0,10.0,0.4959,0.4959,0.0,100.0
ADILABAD,BOATH,0111025,Keslapur,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,88.0,49.0,4.5,17.5,0.2118,0.4237,0.0,100.0
ADILABAD,BOATH,0111026,Boath (Khurd),Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,38.0,36.0,1.0,8.0,0.6105,0.6105,0.0,100.0
ADILABAD,BOATH,0111026,Boath (Khurd),Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,78.0,52.0,4.0,12.0,0.3874,0.3874,0.0,100.0
ADILABAD,BOATH,0111026,Boath (Khurd),Maize,Diseased,1,1,0,0,0,1,0,1,0.8,234.0,42.0,3.0,25.0,1.2375,1.2375,100.0,100.0
ADILABAD,BOATH,0111026,Boath (Khurd),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,204.0,52.0,3.0,24.0,0.7595,0.7595,0.0,100.0
ADILABAD,BOATH,0111027,Boath (Buzurg),Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,30.0,32.0,3.0,10.0,0.3753,0.3753,0.0,100.0
ADILABAD,BOATH,0111027,Boath (Buzurg),Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,39.0,30.0,3.0,8.0,0.9306,0.9306,100.0,100.0
ADILABAD,BOATH,0111027,Boath (Buzurg),Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,76.0,47.5,4.0,12.5,0.3191,0.6381,0.0,100.0
ADILABAD,BOATH,0111027,Boath (Buzurg),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,208.0,51.0,3.0,23.0,0.3553,0.3553,0.0,100.0
ADILABAD,BOATH,0111029,Venkatapur,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,46.0,28.0,3.0,11.0,0.3025,0.3025,100.0,100.0
ADILABAD,BOATH,0111029,Venkatapur,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,39.0,39.0,3.0,9.0,0.3216,0.3216,0.0,100.0
ADILABAD,BOATH,0111029,Venkatapur,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,105.0,42.0,2.0,10.0,0.581,0.581,0.0,100.0
ADILABAD,BOATH,0111030,Pochera,Bengal Gram,Healthy,4,4,0,4,0,0,0,0,0.0,36.5,29.0,2.5,10.0,0.5094,2.0374,0.0,100.0
ADILABAD,BOATH,0111030,Pochera,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,120.0,46.0,3.0,20.0,0.3367,0.3367,100.0,100.0
ADILABAD,BOATH,0111030,Pochera,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,68.6667,49.6667,4.6667,13.0,0.3831,1.1494,0.0,100.0
ADILABAD,BOATH,0111031,Kuchalapur,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,50.0,31.0,3.0,8.0,0.3498,0.3498,100.0,100.0
ADILABAD,BOATH,0111031,Kuchalapur,Bengal Gram,Healthy,4,4,0,4,0,0,0,0,0.0,42.5,27.0,2.25,10.25,0.3102,1.2409,0.0,100.0
ADILABAD,BOATH,0111031,Kuchalapur,Bengal Gram,Stressed,2,2,0,0,2,0,0,2,0.5,40.0,25.5,2.0,9.0,0.4632,0.9264,100.0,100.0
ADILABAD,BOATH,0111033,Birlagondi,Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,37.0,31.5,2.0,9.0,0.3194,0.6388,0.0,100.0
ADILABAD,BOATH,0111034,Anduru,Bengal Gram,Healthy,9,9,0,9,0,0,0,0,0.0,36.8889,29.5556,2.2222,10.5556,0.5565,5.0085,0.0,100.0
ADILABAD,BOATH,0111034,Anduru,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,33.0,33.0,3.0,8.0,0.2518,0.2518,100.0,100.0
ADILABAD,BOATH,0111034,Anduru,Bengal Gram,Stressed,2,2,0,0,2,0,0,2,0.5,31.0,28.5,2.5,11.5,0.4827,0.9654,100.0,100.0
ADILABAD,BOATH,0111035,Narayanpur,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,41.0,25.0,1.0,8.0,0.4173,0.4173,0.0,100.0
ADILABAD,BOATH,0111036,Dhannur  (Khurd),Bengal Gram,Healthy,6,6,0,6,0,0,0,0,0.0,36.5,32.6667,1.8333,10.0,0.3846,2.3079,0.0,100.0
ADILABAD,BOATH,0111037,Dhannur (Buzurg),Bengal Gram,Healthy,7,7,0,7,0,0,0,0,0.0,34.2857,31.2857,2.1429,10.8571,0.2576,1.8031,0.0,100.0
ADILABAD,BOATH,0111037,Dhannur (Buzurg),Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,42.0,39.0,3.0,11.0,0.1709,0.1709,100.0,100.0
ADILABAD,BOATH,0111F01,FOREST,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,32.0,32.0,1.0,12.0,0.0167,0.0167,0.0,100.0
ADILABAD,DILAWARPUR,0120006,Kalva,Maize,Healthy,10,10,0,10,0,0,0,0,0.0,192.8,48.1,3.0,22.4,0.6353,6.3532,0.0,100.0
ADILABAD,DILAWARPUR,0120006,Kalva,Maize,Pests,5,5,0,0,0,0,5,5,0.9,197.6,51.0,3.0,22.6,0.3996,1.9979,100.0,100.0
ADILABAD,DILAWARPUR,0120006,Kalva,Maize,Stressed,4,4,0,0,4,0,0,4,0.5,133.75,46.25,3.75,21.75,0.5796,2.3184,100.0,100.0
ADILABAD,DILAWARPUR,0120007,New Lolam (R.C.),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,100.0,56.0,5.0,25.0,0.071,0.071,0.0,100.0
ADILABAD,DILAWARPUR,0120007,New Lolam (R.C.),Maize,Pests,1,1,0,0,0,0,1,1,0.9,138.0,60.0,2.0,21.0,0.1461,0.1461,100.0,100.0
ADILABAD,DILAWARPUR,0120007,New Lolam (R.C.),Maize,Stressed,1,1,0,0,1,0,0,1,0.5,166.0,49.0,2.0,20.0,0.0554,0.0554,100.0,100.0
ADILABAD,DILAWARPUR,0120017,Chintalkunta,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,142.0,48.0,3.0,20.0,0.1187,0.1187,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108001,Vaijapur,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,108.0,43.0,2.0,13.0,0.8331,0.8331,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108001,Vaijapur,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,89.0,53.5,4.0,13.5,0.6657,1.3314,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108002,Kamalapur,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,63.0,42.0,2.0,19.0,0.6325,0.6325,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108003,Seetagondi,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,94.0,50.0,3.0,11.0,0.3759,0.3759,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108004,Malkapur,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,85.5,55.0,5.5,10.5,0.4923,0.9846,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Bengal Gram,Healthy,6,6,0,6,0,0,0,0,0.0,41.6667,29.0,2.0,9.6667,0.4833,2.8999,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,47.0,34.0,3.0,11.0,0.7935,0.7935,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,65.0,48.0,3.0,15.0,0.7038,0.7038,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Cotton,Healthy,4,4,0,4,0,0,0,0,0.0,99.25,50.25,5.0,14.0,0.8255,3.3019,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Cotton,Pests,1,1,0,0,0,0,1,1,0.9,79.0,40.0,4.0,14.0,0.6069,0.6069,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108005,Tosham,Red Gram,Healthy,2,2,0,2,0,0,0,0,0.0,54.5,38.0,1.0,9.0,0.2538,0.5076,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108006,Lingapur,Bengal Gram,Healthy,5,5,0,5,0,0,0,0,0.0,43.6,26.8,2.4,9.0,0.2385,1.1923,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108006,Lingapur,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,35.0,22.0,2.0,8.0,0.0912,0.0912,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108006,Lingapur,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,106.0,41.0,4.0,13.0,0.4731,0.4731,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108007,Gudihathinur,Cotton,Healthy,6,6,0,6,0,0,0,0,0.0,84.5,52.6667,4.3333,13.1667,0.5184,3.1105,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108007,Gudihathinur,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,99.0,47.0,3.0,10.0,0.3092,0.3092,100.0,100.0
ADILABAD,GUDIHATHNOOR,0108008,Machapur,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,117.0,51.0,2.0,12.0,0.2971,0.2971,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108010,Muthnur,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,72.0,42.0,3.0,14.0,0.7088,0.7088,0.0,100.0
ADILABAD,GUDIHATHNOOR,0108011,Neradigonda,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,30.0,34.0,3.0,11.0,0.2546,0.2546,0.0,100.0
