admin_old_district_code,admin_old_district_name,admin_old_block_mandal_code,admin_old_block_mandal_name,admin_village_code,admin_village_name,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct,primary_sample_crop,primary_crop_sample_farms,dominant_health_status,dominant_status_labelled_farms,dashboard_risk_class
4,MEDAK,413,RAMAYAMPET,0413001,Dantepalle,1,1,0,1,0,0,0,0,0.0,224.0,50.0,5.0,22.0,0.0644,0.0644,0.0,100.0,Maize,1,Healthy,1,Low
4,MEDAK,413,RAMAYAMPET,0413002,Parvathapur,1,1,0,0,1,0,0,1,0.5,97.0,88.0,5.0,24.0,0.0656,0.0656,100.0,100.0,Paddy,1,Stressed,1,High
4,MEDAK,413,RAMAYAMPET,0413003,Katrial,6,6,0,6,0,0,0,0,0.0,84.6667,85.3333,4.8333,23.1667,0.1681,1.0087,0.0,100.0,Paddy,5,Healthy,6,Low
4,MEDAK,413,RAMAYAMPET,0413004,Lakshmapur,4,4,0,4,0,0,0,0,0.0,83.25,89.0,3.25,22.25,0.1727,0.6908,0.0,100.0,Paddy,4,Healthy,4,Low
4,MEDAK,413,RAMAYAMPET,0413005,Thonigandla,10,10,0,7,1,1,1,3,0.22,72.8,91.5,4.8,19.9,0.202,2.0205,30.0,100.0,Paddy,10,Healthy,7,Moderate
4,MEDAK,413,RAMAYAMPET,0413007,Jamsing Lingapur,5,5,0,2,0,0,3,3,0.54,80.8,88.4,4.4,21.8,0.2722,1.3608,60.0,100.0,Paddy,5,Pests,3,High
4,MEDAK,413,RAMAYAMPET,0413008,Akkannapet,13,13,0,11,0,1,1,2,0.1308,71.0,90.5385,4.1538,18.4615,0.2259,2.9364,15.384615384615383,100.0,Paddy,13,Healthy,11,Low
4,MEDAK,413,RAMAYAMPET,0413009,Damaracheru,33,33,0,29,1,3,0,4,0.0879,109.2424,77.6061,4.0,21.697,0.2587,8.5364,12.12121212121212,100.0,Paddy,22,Healthy,29,Low
4,MEDAK,413,RAMAYAMPET,0413010,Ramayampet,31,31,0,26,1,1,3,5,0.129,83.7419,87.129,4.3548,21.5484,0.3167,9.8182,16.129032258064516,100.0,Paddy,28,Healthy,26,Low
4,MEDAK,413,RAMAYAMPET,0413011,Komatipalle,20,20,0,18,0,0,2,2,0.09,99.3,74.55,3.85,21.05,0.1718,3.4361,10.0,100.0,Paddy,12,Healthy,18,Low
4,MEDAK,413,RAMAYAMPET,0413012,Konapur,27,27,0,20,2,1,4,7,0.2,99.5926,75.9259,4.2963,20.0741,0.1844,4.9792,25.925925925925924,100.0,Paddy,17,Healthy,20,Low
4,MEDAK,413,RAMAYAMPET,0413014,Chelmeda,31,1,30,1,0,0,0,0,0.0,92.7097,74.4194,3.9677,19.9032,0.2569,7.9638,0.0,3.23,Paddy,19,Healthy,1,Low
4,MEDAK,413,RAMAYAMPET,0413019,Narlapur,174,1,173,1,0,0,0,0,0.0,102.4425,75.0287,4.1724,20.0517,0.2048,35.6414,0.0,0.57,Paddy,108,Healthy,1,Low
4,MEDAK,413,RAMAYAMPET,0413020,Bachurajpalle,64,1,63,0,0,0,1,1,0.9,179.4062,53.4844,3.4844,22.3125,0.1743,11.156,100.0,1.56,Maize,55,Pests,1,Very High
4,MEDAK,413,RAMAYAMPET,0413021,Rayalapur,35,35,0,32,1,1,1,3,0.0629,97.6571,70.4,4.0,20.5429,0.2247,7.8646,8.571428571428571,100.0,Paddy,20,Healthy,32,Low
4,MEDAK,413,RAMAYAMPET,0413022,Sutarpalle,5,5,0,4,0,1,0,1,0.16,83.8,50.4,3.8,14.6,0.1577,0.7887,20.0,100.0,Cotton,5,Healthy,4,Low
4,MEDAK,413,RAMAYAMPET,0413023,Sivaipalle,16,16,0,11,1,3,1,5,0.2375,80.0625,73.3125,4.1875,18.0,0.2455,3.9275,31.25,100.0,Paddy,10,Healthy,11,Moderate
4,MEDAK,413,RAMAYAMPET,0413024,Dongal Dharmaram,36,36,0,30,2,3,1,6,0.1194,79.7222,82.6667,4.5,18.8056,0.245,8.8205,16.666666666666664,100.0,Paddy,31,Healthy,30,Low
4,MEDAK,414,DUBBAK,0414026,Pothareddipet,8,7,1,7,0,0,0,0,0.0,101.375,55.375,3.625,18.5,0.2419,1.9352,0.0,87.5,Cotton,3,Healthy,7,Low
4,MEDAK,422,DOULTABAD,0422003,Dommat,1,1,0,1,0,0,0,0,0.0,86.0,94.0,6.0,16.0,0.0506,0.0506,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,423,CHEGUNTA,0423001,Narsingi,19,19,0,15,0,2,2,4,0.1789,68.9474,87.7895,4.2632,20.1053,0.4196,7.9732,21.052631578947366,100.0,Paddy,19,Healthy,15,Low
4,MEDAK,423,CHEGUNTA,0423002,Narsampalle,3,3,0,3,0,0,0,0,0.0,116.6667,61.6667,3.6667,17.6667,0.1927,0.5781,0.0,100.0,Cotton,1,Healthy,3,Low
4,MEDAK,423,CHEGUNTA,0423004,Bheemraopalle,3,3,0,1,1,0,1,2,0.4667,67.3333,88.3333,3.6667,18.0,0.3515,1.0545,66.66666666666666,100.0,Paddy,3,Healthy,1,High
4,MEDAK,423,CHEGUNTA,0423005,Rukmapur,5,5,0,4,0,0,1,1,0.18,101.8,75.6,4.2,18.2,0.2771,1.3853,20.0,100.0,Paddy,4,Healthy,4,Low
4,MEDAK,423,CHEGUNTA,0423006,Ibrahimpur,15,15,0,13,0,0,2,2,0.12,94.4,70.2,4.0,15.9333,0.2553,3.8297,13.333333333333334,100.0,Paddy,8,Healthy,13,Low
4,MEDAK,423,CHEGUNTA,0423007,Kistapur,6,6,0,5,1,0,0,1,0.0833,77.3333,82.6667,4.0,15.6667,0.2843,1.706,16.666666666666664,100.0,Paddy,5,Healthy,5,Low
4,MEDAK,423,CHEGUNTA,0423008,Pulamamidi,17,15,2,13,1,0,1,2,0.0933,91.8824,77.1765,4.7059,16.1765,0.2792,4.7471,13.333333333333334,88.24,Paddy,11,Healthy,13,Low
4,MEDAK,423,CHEGUNTA,0423009,Bonal,46,46,0,39,0,3,4,7,0.1304,88.1739,73.5,4.4348,16.0,0.1922,8.8423,15.217391304347828,100.0,Paddy,28,Healthy,39,Low
4,MEDAK,423,CHEGUNTA,0423010,Kondapur [Bonal],31,19,12,15,0,1,3,4,0.1842,100.6452,66.0968,4.0968,15.8387,0.2259,7.0031,21.052631578947366,61.29,Cotton,13,Healthy,15,Low
4,MEDAK,423,CHEGUNTA,0423011,Upperpalle,2,2,0,2,0,0,0,0,0.0,70.0,89.5,3.5,17.0,0.13,0.26,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,423,CHEGUNTA,0423012,Govindapur,3,3,0,2,0,1,0,1,0.2667,70.6667,88.3333,5.0,18.0,0.1217,0.365,33.33333333333333,100.0,Paddy,3,Healthy,2,Moderate
4,MEDAK,423,CHEGUNTA,0423014,Ramapur,15,15,0,11,1,2,1,4,0.2,85.2667,65.4,3.8667,15.2667,0.2805,4.2076,26.666666666666668,100.0,Cotton,6,Healthy,11,Low
4,MEDAK,423,CHEGUNTA,0423015,Ananthasagar,7,7,0,6,0,0,1,1,0.1286,67.0,71.4286,4.2857,14.1429,0.3636,2.5452,14.285714285714285,100.0,Paddy,4,Healthy,6,Low
4,MEDAK,423,CHEGUNTA,0423017,Reddipalle,16,16,0,15,1,0,0,1,0.0312,64.5625,82.5,4.75,16.9375,0.1492,2.3871,6.25,100.0,Paddy,13,Healthy,15,Low
4,MEDAK,423,CHEGUNTA,0423018,Valloor,8,8,0,6,1,1,0,2,0.1625,82.25,87.875,4.625,23.125,0.1663,1.3307,25.0,100.0,Paddy,8,Healthy,6,Low
4,MEDAK,423,CHEGUNTA,0423019,Polampalle,1,1,0,1,0,0,0,0,0.0,70.0,100.0,5.0,20.0,0.2024,0.2024,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,423,CHEGUNTA,0423020,Chegunta,6,6,0,5,1,0,0,1,0.0833,78.0,90.6667,4.8333,16.5,0.251,1.5061,16.666666666666664,100.0,Paddy,6,Healthy,5,Low
4,MEDAK,423,CHEGUNTA,0423021,Wadiaram,5,5,0,5,0,0,0,0,0.0,65.4,88.0,5.2,16.4,0.1398,0.6992,0.0,100.0,Paddy,5,Healthy,5,Low
4,MEDAK,423,CHEGUNTA,0423022,Chinna Shivnoor,7,7,0,6,0,1,0,1,0.1143,106.4286,59.7143,3.8571,17.1429,0.4004,2.803,14.285714285714285,100.0,Cotton,3,Healthy,6,Low
4,MEDAK,423,CHEGUNTA,0423023,Makkarajpet,3,3,0,2,0,0,1,1,0.3,96.6667,61.3333,4.0,18.0,0.2785,0.8356,33.33333333333333,100.0,Cotton,1,Healthy,2,Moderate
4,MEDAK,424,YELDURTHY,0424002,Settipalle Kalan,1,1,0,1,0,0,0,0,0.0,93.0,95.0,6.0,20.0,0.105,0.105,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,424,YELDURTHY,0424005,Uppulingapur,2,2,0,1,0,1,0,1,0.4,68.5,43.5,3.5,5.0,0.1462,0.2923,50.0,100.0,Chillies,2,Diseased,1,Moderate
4,MEDAK,424,YELDURTHY,0424013,Yeldurthy,1,1,0,1,0,0,0,0,0.0,71.0,47.0,5.0,12.0,0.1619,0.1619,0.0,100.0,Cotton,1,Healthy,1,Low
4,MEDAK,424,YELDURTHY,0424017,Hakimpet,3,3,0,3,0,0,0,0,0.0,72.0,85.6667,4.3333,18.3333,0.2687,0.806,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,424,YELDURTHY,0424020,Masaipet,1,1,0,1,0,0,0,0,0.0,87.0,84.0,5.0,15.0,0.1771,0.1771,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,425,KOWDIPALLE,0425001,Chitkul,2,2,0,2,0,0,0,0,0.0,66.5,89.5,5.0,17.0,0.0495,0.099,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,425,KOWDIPALLE,0425002,Bujarampet,7,7,0,3,2,1,1,4,0.3857,76.1429,88.8571,4.7143,16.4286,0.0331,0.2316,57.14285714285714,100.0,Paddy,7,Healthy,3,Moderate
4,MEDAK,425,KOWDIPALLE,0425007,Yelmakanna,4,4,0,4,0,0,0,0,0.0,78.75,93.5,4.0,17.0,0.0644,0.2576,0.0,100.0,Paddy,4,Healthy,4,Low
4,MEDAK,425,KOWDIPALLE,0425008,Kanchanpalle,2,2,0,1,0,0,1,1,0.45,63.5,92.5,4.0,17.5,0.021,0.0419,50.0,100.0,Paddy,2,Healthy,1,Moderate
4,MEDAK,425,KOWDIPALLE,0425009,Dharmasagar,1,1,0,1,0,0,0,0,0.0,65.0,97.0,4.0,19.0,0.019,0.019,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,425,KOWDIPALLE,0425014,Gouthapur,1,1,0,1,0,0,0,0,0.0,77.0,99.0,5.0,18.0,0.0253,0.0253,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,425,KOWDIPALLE,0425015,Mangalpalle,2,2,0,2,0,0,0,0,0.0,73.5,51.0,4.0,11.5,0.1329,0.2658,0.0,100.0,Cotton,2,Healthy,2,Low
4,MEDAK,425,KOWDIPALLE,0425016,Chandur,5,5,0,4,0,1,0,1,0.16,64.4,89.6,4.4,17.2,0.0421,0.2103,20.0,100.0,Paddy,5,Healthy,4,Low
4,MEDAK,425,KOWDIPALLE,0425017,Chilipched,3,3,0,3,0,0,0,0,0.0,84.6667,87.3333,4.0,17.6667,0.0608,0.1824,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,425,KOWDIPALLE,0425018,Somakkapet,1,1,0,1,0,0,0,0,0.0,72.0,99.0,5.0,16.0,0.1729,0.1729,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,425,KOWDIPALLE,0425020,Faizabad,2,2,0,2,0,0,0,0,0.0,78.5,89.0,5.0,18.0,0.0437,0.0874,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,425,KOWDIPALLE,0425024,Jaggampet,10,10,0,8,1,1,0,2,0.13,70.6,87.3,4.8,16.6,0.0428,0.4284,20.0,100.0,Paddy,10,Healthy,8,Low
4,MEDAK,425,KOWDIPALLE,0425026,Salabatpur,12,12,0,10,1,0,1,2,0.1167,74.6667,88.6667,4.0,17.75,0.0404,0.4852,16.666666666666664,100.0,Paddy,12,Healthy,10,Low
4,MEDAK,425,KOWDIPALLE,0425027,Antharam,2,2,0,2,0,0,0,0,0.0,85.5,88.5,5.5,18.5,0.0418,0.0837,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,425,KOWDIPALLE,0425028,Mohammednagar @ Munirai,3,3,0,3,0,0,0,0,0.0,70.3333,92.0,4.3333,17.6667,0.1142,0.3427,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,425,KOWDIPALLE,0425029,Thimmapur,3,3,0,2,0,1,0,1,0.2667,66.3333,90.3333,5.6667,16.6667,0.0718,0.2154,33.33333333333333,100.0,Paddy,3,Healthy,2,Moderate
4,MEDAK,425,KOWDIPALLE,0425033,Mutrajpalle,1,1,0,1,0,0,0,0,0.0,66.0,95.0,3.0,18.0,0.0445,0.0445,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,425,KOWDIPALLE,0425034,Rajpet,4,4,0,4,0,0,0,0,0.0,71.0,96.0,4.5,17.25,0.0265,0.106,0.0,100.0,Paddy,4,Healthy,4,Low
4,MEDAK,425,KOWDIPALLE,0425035,Venkatapur,1,1,0,0,0,0,1,1,0.9,76.0,89.0,4.0,19.0,0.0268,0.0268,100.0,100.0,Paddy,1,Pests,1,Very High
4,MEDAK,441,NARSAPUR,0441012,Tiyalpur,1,1,0,1,0,0,0,0,0.0,83.0,81.0,4.0,15.0,0.1213,0.1213,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442001,Lingojiguda,1,1,0,1,0,0,0,0,0.0,51.0,90.0,6.0,15.0,0.0242,0.0242,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442010,Edulapur,1,1,0,1,0,0,0,0,0.0,74.0,86.0,4.0,15.0,0.1076,0.1076,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442012,Kothapet,5,5,0,4,1,0,0,1,0.1,75.6,90.2,4.2,17.0,0.0512,0.2558,20.0,100.0,Paddy,5,Healthy,4,Low
4,MEDAK,442,SHIVAMPET,0442013,Pillutla,2,2,0,2,0,0,0,0,0.0,68.0,92.0,4.5,15.0,0.0471,0.0943,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,442,SHIVAMPET,0442016,Shivampet,1,1,0,1,0,0,0,0,0.0,73.0,97.0,3.0,19.0,0.0894,0.0894,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442017,Chandi,1,1,0,1,0,0,0,0,0.0,75.0,81.0,3.0,20.0,0.062,0.062,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442019,Gangaipalle,1,1,0,1,0,0,0,0,0.0,97.0,90.0,4.0,20.0,0.0211,0.0211,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,442,SHIVAMPET,0442020,Potharam,2,2,0,1,0,0,1,1,0.45,51.5,82.0,4.0,15.0,0.0732,0.1465,50.0,100.0,Paddy,2,Healthy,1,Moderate
4,MEDAK,442,SHIVAMPET,0442025,Pedda Gottimukkala,2,2,0,2,0,0,0,0,0.0,75.5,90.0,3.5,19.5,0.0617,0.1234,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,442,SHIVAMPET,0442027,Nawabpet,1,1,0,1,0,0,0,0,0.0,83.0,87.0,4.0,17.0,0.0537,0.0537,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,443,TUPRAN,0443023,Ramaipalle,1,1,0,1,0,0,0,0,0.0,98.0,91.0,5.0,17.0,0.0805,0.0805,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,443,TUPRAN,0443024,Venkatapur Agraharam,1,1,0,1,0,0,0,0,0.0,86.0,44.0,6.0,10.0,0.1073,0.1073,0.0,100.0,Cotton,1,Healthy,1,Low
4,MEDAK,443,TUPRAN,0443026,Chatla  Gouraram,2,2,0,1,1,0,0,1,0.25,87.5,93.0,5.0,15.0,0.0741,0.1482,50.0,100.0,Paddy,2,Healthy,1,Moderate
4,MEDAK,443,TUPRAN,0443032,Kondapur,3,3,0,3,0,0,0,0,0.0,92.0,42.3333,4.0,12.6667,0.4455,1.3366,0.0,100.0,Cotton,3,Healthy,3,Low
4,MEDAK,445,MULUG,0445001,Banda Thimmapur,1,1,0,1,0,0,0,0,0.0,97.0,60.0,4.0,13.0,0.2529,0.2529,0.0,100.0,Cotton,1,Healthy,1,Low
5,RANGAREDDY,526,DOMA,0526028,Gumdal,4,4,0,4,0,0,0,0,0.0,30.0,38.0,3.0,13.0,0.2321,0.9284,0.0,100.0,Groundnut,4,Healthy,4,Low
5,RANGAREDDY,527,GANDEED,0527003,Jinnaram,3,1,2,1,0,0,0,0,0.0,22.3333,35.3333,2.3333,15.0,0.4117,1.2352,0.0,33.33,Groundnut,3,Healthy,1,Low
5,RANGAREDDY,527,GANDEED,0527006,Peddavarval,10,6,4,6,0,0,0,0,0.0,32.6,31.3,2.9,13.5,0.1465,1.465,0.0,60.0,Groundnut,10,Healthy,6,Low
5,RANGAREDDY,527,GANDEED,0527020,Nancherla,14,14,0,14,0,0,0,0,0.0,32.6429,34.0,1.9286,11.7857,0.184,2.5765,0.0,100.0,Groundnut,14,Healthy,14,Low
5,RANGAREDDY,527,GANDEED,0527021,Gadrial,1,1,0,1,0,0,0,0,0.0,23.0,39.0,2.0,13.0,0.2128,0.2128,0.0,100.0,Groundnut,1,Healthy,1,Low
5,RANGAREDDY,527,GANDEED,0527022,Chowderpalle,3,3,0,3,0,0,0,0,0.0,38.3333,36.6667,3.3333,12.6667,0.1252,0.3756,0.0,100.0,Groundnut,3,Healthy,3,Low
5,RANGAREDDY,527,GANDEED,0527023,Mangampet,2,2,0,2,0,0,0,0,0.0,23.0,41.5,3.0,15.0,0.0907,0.1813,0.0,100.0,Groundnut,2,Healthy,2,Low
5,RANGAREDDY,527,GANDEED,0527024,Mukarlabad,3,3,0,1,0,2,0,2,0.5333,29.6667,40.6667,3.3333,11.3333,0.0884,0.2652,66.66666666666666,100.0,Groundnut,3,Diseased,2,High
5,RANGAREDDY,527,GANDEED,0527025,Julapalle,9,6,3,5,0,0,1,1,0.15,37.4444,31.2222,2.6667,13.4444,0.3142,2.8274,16.666666666666664,66.67,Groundnut,8,Healthy,5,Low
5,RANGAREDDY,527,GANDEED,0527026,Annareddipalle,4,4,0,4,0,0,0,0,0.0,26.0,28.75,1.25,10.75,0.2604,1.0416,0.0,100.0,Groundnut,4,Healthy,4,Low
5,RANGAREDDY,527,GANDEED,0527028,Mohammadabad,8,8,0,7,0,1,0,1,0.1,29.625,40.625,3.125,13.75,0.0999,0.7995,12.5,100.0,Groundnut,7,Healthy,7,Low
7,MAHABUBNAGAR,703,KOSGI,0703008,Kosgi,4,4,0,4,0,0,0,0,0.0,45.25,30.75,2.75,12.25,0.6987,2.7949,0.0,100.0,Groundnut,3,Healthy,4,Low
7,MAHABUBNAGAR,703,KOSGI,0703011,Mushrifa,1,1,0,1,0,0,0,0,0.0,97.0,45.0,2.0,9.0,0.2658,0.2658,0.0,100.0,Red Gram,1,Healthy,1,Low
7,MAHABUBNAGAR,703,KOSGI,0703015,Kadampalle,4,4,0,3,1,0,0,1,0.125,50.25,32.75,3.0,12.0,1.0065,4.026,25.0,100.0,Groundnut,3,Healthy,3,Low
7,MAHABUBNAGAR,703,KOSGI,0703018,Bhogaram,4,4,0,1,0,1,2,3,0.65,29.75,31.75,2.5,12.75,0.9735,3.8941,75.0,100.0,Groundnut,4,Pests,2,High
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705003,Mogalamadka,4,4,0,4,0,0,0,0,0.0,27.25,40.75,3.0,11.5,0.6811,2.7242,0.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705006,Narsapur,4,4,0,4,0,0,0,0,0.0,54.25,64.5,2.75,15.5,0.4056,1.6223,0.0,100.0,Groundnut,2,Healthy,4,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705007,Annasagar,31,31,0,21,6,3,1,10,0.2032,47.2581,43.2903,3.0323,13.1613,0.4297,13.321,32.25806451612903,100.0,Groundnut,21,Healthy,21,Moderate
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705008,Ulligundam,1,1,0,1,0,0,0,0,0.0,37.0,31.0,4.0,13.0,0.6015,0.6015,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705009,Kanukurthy,12,12,0,11,0,1,0,1,0.0667,46.25,44.0,3.0833,12.0833,0.4568,5.481,8.333333333333332,100.0,Groundnut,8,Healthy,11,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705010,Malreddipalle,9,9,0,7,1,0,1,2,0.1556,49.6667,27.6667,2.6667,11.3333,0.4375,3.9376,22.22222222222222,100.0,Groundnut,6,Healthy,7,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705011,Lokurthy,8,8,0,7,0,0,1,1,0.1125,46.0,46.625,2.75,13.875,1.0957,8.7657,12.5,100.0,Groundnut,5,Healthy,7,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705013,Ayyawaripalle,8,8,0,6,1,1,0,2,0.1625,65.5,67.125,3.5,14.875,0.4786,3.8288,25.0,100.0,Paddy,4,Healthy,6,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705014,Desaipalle,6,6,0,5,0,1,0,1,0.1333,48.0,51.3333,3.8333,13.8333,0.3159,1.8956,16.666666666666664,100.0,Groundnut,3,Healthy,5,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705015,Chakalavaripalle,4,4,0,3,0,1,0,1,0.2,82.75,70.25,4.75,15.25,0.4302,1.7207,25.0,100.0,Cotton,2,Healthy,3,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705016,Yelsanpalle,4,4,0,3,0,0,1,1,0.225,87.25,46.75,2.5,12.0,0.3694,1.4776,25.0,100.0,Cotton,3,Healthy,3,Moderate
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705018,Piddampalle,3,3,0,2,0,1,0,1,0.2667,27.3333,33.0,3.3333,11.6667,0.7446,2.2339,33.33333333333333,100.0,Groundnut,3,Healthy,2,Moderate
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705019,Gadimunkanpalle,5,5,0,4,0,0,1,1,0.18,35.0,44.4,2.2,12.6,0.3646,1.8228,20.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705022,Damaragidda,2,2,0,2,0,0,0,0,0.0,28.0,44.5,3.5,11.5,0.6103,1.2207,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705023,Lingareddipalle,9,9,0,8,0,0,1,1,0.1,35.7778,35.7778,2.4444,12.7778,0.6217,5.5956,11.11111111111111,100.0,Groundnut,8,Healthy,8,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705024,Bapanpalle,5,5,0,5,0,0,0,0,0.0,28.8,34.6,2.6,13.4,0.5941,2.9703,0.0,100.0,Groundnut,5,Healthy,5,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705025,Kyatanpalle,8,8,0,6,1,0,1,2,0.175,52.75,49.25,3.125,13.125,0.5744,4.5953,25.0,100.0,Groundnut,4,Healthy,6,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705026,Vathugundla,1,1,0,1,0,0,0,0,0.0,35.0,35.0,4.0,13.0,1.0056,1.0056,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,705,DAMARAGIDDA,0705028,Bommanpad,11,11,0,10,1,0,0,1,0.0455,54.9091,40.4545,3.3636,13.3636,0.4467,4.9134,9.090909090909092,100.0,Groundnut,7,Healthy,10,Low
7,MAHABUBNAGAR,706,MADDUR,0706013,Pedripahad,4,3,1,2,0,0,1,1,0.3,33.25,33.5,2.5,13.0,0.6263,2.5053,33.33333333333333,75.0,Groundnut,3,Healthy,2,Moderate
7,MAHABUBNAGAR,706,MADDUR,0706015,Nidjinta,8,8,0,6,0,1,1,2,0.2125,72.875,49.25,2.625,12.375,0.5834,4.667,25.0,100.0,Red Gram,4,Healthy,6,Moderate
7,MAHABUBNAGAR,706,MADDUR,0706016,Kothapalle,9,9,0,5,1,1,2,4,0.3444,35.3333,41.4444,2.4444,13.1111,0.4356,3.92,44.44444444444444,100.0,Groundnut,7,Healthy,5,Moderate
7,MAHABUBNAGAR,706,MADDUR,0706017,Mannapur,3,3,0,2,1,0,0,1,0.1667,43.0,34.3333,2.0,11.3333,0.4358,1.3073,33.33333333333333,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,706,MADDUR,0706020,Peddapur,5,5,0,3,0,1,1,2,0.34,25.6,37.8,2.8,14.4,0.0656,0.3279,40.0,100.0,Groundnut,5,Healthy,3,Moderate
7,MAHABUBNAGAR,706,MADDUR,0706022,Nandigam,6,6,0,6,0,0,0,0,0.0,50.1667,39.6667,1.6667,11.5,0.4599,2.7595,0.0,100.0,Groundnut,4,Healthy,6,Low
7,MAHABUBNAGAR,706,MADDUR,0706023,Thimmareddipalle,1,1,0,1,0,0,0,0,0.0,22.0,25.0,1.0,13.0,1.5469,1.5469,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,706,MADDUR,0706025,Allipur,5,5,0,5,0,0,0,0,0.0,71.6,86.0,4.2,16.8,0.3522,1.7609,0.0,100.0,Paddy,5,Healthy,5,Low
7,MAHABUBNAGAR,706,MADDUR,0706026,Duppatghat,2,2,0,1,0,0,1,1,0.45,85.5,65.0,3.5,15.0,0.8777,1.7555,50.0,100.0,Cotton,1,Healthy,1,Moderate
7,MAHABUBNAGAR,707,KOILKONDA,0707001,Vinjamur,27,27,0,23,1,1,2,4,0.1148,28.7037,35.1481,2.2593,11.6296,0.2658,7.1763,14.814814814814811,100.0,Groundnut,27,Healthy,23,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707002,Kushmohmedpalle,9,9,0,8,0,0,1,1,0.1,30.4444,33.4444,2.7778,12.1111,0.1845,1.6609,11.11111111111111,100.0,Groundnut,9,Healthy,8,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707003,Yellareddipalle,1,1,0,1,0,0,0,0,0.0,28.0,38.0,1.0,14.0,0.4126,0.4126,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707004,Modipur,16,16,0,14,1,1,0,2,0.0812,46.3125,44.0,3.125,12.5625,0.375,6.0003,12.5,100.0,Groundnut,12,Healthy,14,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707007,Suraram,22,22,0,18,1,1,2,4,0.1409,33.3636,32.4545,2.8182,12.3636,0.1738,3.8238,18.181818181818183,100.0,Groundnut,21,Healthy,18,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707008,Mallapur,3,3,0,3,0,0,0,0,0.0,28.3333,33.3333,2.3333,11.6667,0.1483,0.4449,0.0,100.0,Groundnut,3,Healthy,3,Low
